Phase,x,y,Ux,Uy,Utot,PUx,PUy,PUtot,N,Q,M,pilenumber,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC8,UC9,UC10,UC11,UC12,UC13,UC14,UC_governing
4,0.1375,-7.69230769230769,-0.0054123263237973,-0.0494834437160529,0.0497785544008165,-5.42788143320649e-07,-8.96957717486657e-05,8.96974140572473e-05,-0.791718044870589,-0.0001848008883376,8.49258196458647e-05,1.0,0.0,0.0,0.0022286747277424058,0.0,0.0,8.36727294790534e-06,8.36727294790534e-06,8.36727294790534e-06,3.6414826025441107e-06,0.0,0.0,0.0,1.3334263989983028e-05,1.3334263989983028e-05,0.0022286747277424058
4,0.1375,-7.82692307692308,-0.0053127051632418,-0.0484231479883012,0.0487137156994665,-5.2224311275495e-07,-8.93839096534066e-05,8.93854352945555e-05,-0.80947170336065,0.0002480359523958,9.15150128330489e-05,1.0,0.0,0.0,0.0022786510169758236,0.0,0.0,9.016469836832078e-06,9.016469836832078e-06,9.016469836832078e-06,4.8875230718844665e-06,0.0,0.0,0.0,1.4208720293997033e-05,1.4208720293997033e-05,0.0022786510169758236
4,0.1375,-7.96153846153846,-0.0052217875846051,-0.0473864407831342,0.0476732821994902,-5.0341657242825e-07,-8.90651208464988e-05,8.90665435483315e-05,-0.827237886820796,0.000458707492619,0.0001418460162265,1.0,0.0,0.0,0.0023286625638170152,0.0,0.0,1.3975306205925183e-05,1.3975306205925183e-05,1.3975306205925183e-05,9.038784223684175e-06,0.0,0.0,0.0,1.939797554204802e-05,1.939797554204802e-05,0.0023286625638170152
4,0.1375,-8.09615384615385,-0.0051382355767808,-0.0463799460788327,0.0466636996295613,-4.87498823531496e-07,-8.87394198798574e-05,8.8740758931376e-05,-0.845004070283932,0.0004341720352421,0.0002044932434719,1.0,0.0,0.0,0.0023786741106666246,0.0,0.0,2.0147592231276934e-05,2.0147592231276934e-05,2.0147592231276934e-05,8.555315545653663e-06,0.0,0.0,0.0,2.5805682756032593e-05,2.5805682756032593e-05,0.0023786741106666246
4,0.1375,-8.23076923076923,-0.0050609146870885,-0.045396205712104,0.0456774380906553,-4.75950542977444e-07,-8.84067994775251e-05,8.8408080641866e-05,-0.862757728782957,0.0001613878831753,0.0002475001155362,1.0,0.0,0.0,0.0024286503999252753,0.0,0.0,2.4384822306867563e-05,2.4384822306867563e-05,2.4384822306867563e-05,3.1801317305935447e-06,0.0,0.0,0.0,3.0283165071924762e-05,3.0283165071924762e-05,0.0024286503999252753
4,0.1375,-8.23076923076923,-0.0050609146870885,-0.045396205712104,0.0456774380906553,-4.75950542977444e-07,-8.84067994775251e-05,8.8408080641866e-05,-0.862766356523239,0.0002227773850342,0.0002475001155364,1.0,0.0,0.0,0.0024286746868881007,0.0,0.0,2.4384822306887265e-05,2.4384822306887265e-05,2.4384822306887265e-05,4.3898055855679205e-06,0.0,0.0,0.0,3.0283283041618278e-05,3.0283283041618278e-05,0.0024286746868881007
4,0.1375,-8.36538461538462,-0.0049891120971703,-0.0444707015515762,0.0447496875520656,-4.69796560764735e-07,-8.80672596395016e-05,8.80685127001693e-05,-0.880520014940905,-6.9393570887997e-05,0.0002565182778547,1.0,0.0,0.0,0.0024786509759177275,0.0,0.0,2.5273332137235484e-05,2.5273332137235484e-05,2.5273332137235484e-05,1.3673932165056513e-06,0.0,0.0,0.0,3.141704279765339e-05,3.141704279765339e-05,0.0024786509759177275
4,0.1375,-8.5,-0.0049220871306051,-0.0435668609893538,0.0438440226049908,-4.69174437967013e-07,-8.7720800365787e-05,8.7722055045852e-05,-0.898286198260721,-0.00024417553939,0.0002340708880107,1.0,0.0,0.0,0.0025286625223638923,0.0,0.0,2.306171453288385e-05,2.306171453288385e-05,2.306171453288385e-05,4.811454028463124e-06,0.0,0.0,0.0,2.9455848684891574e-05,2.9455848684891574e-05,0.0025286625223638923
4,0.1375,-8.63461538461539,-0.004859475225871,-0.0426907933664053,0.0429664792335138,-4.73543082080141e-07,-8.73674216563813e-05,8.73687049802989e-05,-0.916052381583681,-0.0003008457290997,0.0001960605527142,1.0,0.0,0.0,0.002578674068818908,0.0,0.0,1.9316765687015368e-05,1.9316765687015368e-05,1.9316765687015368e-05,5.928134320246978e-06,0.0,0.0,0.0,2.596632564021443e-05,2.596632564021443e-05,0.002578674068818908
4,0.1375,-8.76923076923077,-0.0048009601321086,-0.041835662709101,0.0421102350088403,-4.8203429514615e-07,-8.70071307872422e-05,8.7008466052965e-05,-0.93380604001078,-0.000238681348645,0.0001584144372921,1.0,0.0,0.0,0.0026286503578750887,0.0,0.0,1.560770141800307e-05,1.560770141800307e-05,1.560770141800307e-05,4.703191561799937e-06,0.0,0.0,0.0,2.2517504121959903e-05,2.2517504121959903e-05,0.0026286503578750887
4,0.1375,-8.76923076923077,-0.0048009601321086,-0.041835662709101,0.0421102350088403,-4.8203429514615e-07,-8.70071307872422e-05,8.7008466052965e-05,-0.933814667522423,-0.0002587928583371,0.0001584144372921,1.0,0.0,0.0,0.0026286746441942987,0.0,0.0,1.560770141800307e-05,1.560770141800307e-05,1.560770141800307e-05,5.099486803199916e-06,0.0,0.0,0.0,2.2517631803033093e-05,2.2517631803033093e-05,0.0026286746441942987
4,0.1375,-8.90384615384615,-0.0047462607553027,-0.0410341929831962,0.0413077714835782,-4.93794459544006e-07,-8.66399132064544e-05,8.66413203580729e-05,-0.951568325873614,-0.0001774831674817,0.0001293209387869,1.0,0.0,0.0,0.0026786509330367987,0.0,0.0,1.2741279356754963e-05,1.2741279356754963e-05,1.2741279356754963e-05,3.4972876615633417e-06,0.0,0.0,0.0,1.9916450177813874e-05,1.9916450177813874e-05,0.0026786509330367987
4,0.1375,-9.03846153846154,-0.00469504937297,-0.0402527139001272,0.0405256025857744,-5.08219443418056e-07,-8.62657761899754e-05,8.6267273219116e-05,-0.969334509064562,-0.0001173428791305,0.0001096645179763,1.0,0.0,0.0,0.002728662479120203,0.0,0.0,1.0804640549063627e-05,1.0804640549063627e-05,1.0804640549063627e-05,2.312229430983814e-06,0.0,0.0,0.0,1.825023947402204e-05,1.825023947402204e-05,0.002728662479120203
4,0.1375,-9.17307692307692,-0.0046469375984922,-0.0394968911984666,0.0397693153497491,-5.24909410160035e-07,-8.58847197378054e-05,8.5886323790987e-05,-0.987100692258802,-7.59128928468379e-05,9.68822107879738e-05,1.0,0.0,0.0,0.0027786740252128735,0.0,0.0,9.545270270452419e-06,9.545270270452419e-06,9.545270270452419e-06,1.4958557888831929e-06,0.0,0.0,0.0,1.7266299608845133e-05,1.7266299608845133e-05,0.0027786740252128735
4,0.1375,-9.30769230769231,-0.0046015606647175,-0.0387604316105821,0.039032619937556,-5.43606290648313e-07,-8.5496751125902e-05,8.54984792898894e-05,-1.00485435061987,-5.07341081935353e-05,8.85141850937629e-05,1.0,0.0,0.0,0.0028286503140831773,0.0,0.0,8.720814818500154e-06,8.720814818500154e-06,8.720814818500154e-06,9.997104126731642e-07,0.0,0.0,0.0,1.672207741786301e-05,1.672207741786301e-05,0.0028286503140831773
4,0.1375,-9.30769230769231,-0.0046015606647175,-0.0387604316105821,0.039032619937556,-5.43606290648313e-07,-8.5496751125902e-05,8.54984792898894e-05,-1.00486297792163,-4.51410928087212e-05,8.85141850938253e-05,1.0,0.0,0.0,0.00282867459981157,0.0,0.0,8.720814818506305e-06,8.720814818506305e-06,8.720814818506305e-06,8.895006165906082e-07,0.0,0.0,0.0,1.672221481012545e-05,1.672221481012545e-05,0.00282867459981157
4,0.1375,-9.44230769230769,-0.0045587718312569,-0.0380736816895213,0.0383456338845044,-5.64134211344935e-07,-8.51018558023497e-05,8.51037255847964e-05,-1.02261663621184,-1.5393947232287e-06,8.54185710069328e-05,1.0,0.0,0.0,0.0028786508884824096,0.0,0.0,8.41582102375202e-06,8.41582102375202e-06,8.41582102375202e-06,3.033361556598629e-08,0.0,0.0,0.0,1.6702451961512585e-05,1.6702451961512585e-05,0.0028786508884824096
4,0.1375,-9.57692307692307,-0.004518307193173,-0.0374054819727434,0.0376773828908685,-5.86425812798552e-07,-8.47000483190641e-05,8.47020783717006e-05,-1.04038281928456,3.67641661142539e-05,8.78724951287428e-05,1.0,0.0,0.0,0.002928662434233003,0.0,0.0,8.657592642869186e-06,8.657592642869186e-06,8.657592642869186e-06,7.24434132900532e-07,0.0,0.0,0.0,1.7234656296556764e-05,1.7234656296556764e-05,0.002928662434233003
4,0.1375,-9.71153846153846,-0.0044799288411361,-0.0367611204734586,0.0370330898101385,-6.10535892064945e-07,-8.42913141241297e-05,8.4293525201217e-05,-1.05814900236071,6.8637646515953e-05,9.50305292314572e-05,1.0,0.0,0.0,0.002978673979993252,0.0,0.0,9.362834292082311e-06,9.362834292082311e-06,9.362834292082311e-06,1.3524978040733874e-06,0.0,0.0,0.0,1.8235332971171154e-05,1.8235332971171154e-05,0.002978673979993252
4,0.1375,-9.84615384615385,-0.0044434458097556,-0.0361347734565531,0.0364069507569728,-6.36618892713159e-07,-8.38756677694619e-05,8.38780837131351e-05,-1.07590266066118,9.29491032940947e-05,0.0001060023476767,1.0,0.0,0.0,0.0030286502686929736,0.0,0.0,1.0443827093200116e-05,1.0443827093200116e-05,1.0443827093200116e-05,1.8315525732170143e-06,0.0,0.0,0.0,1.9616549543254137e-05,1.9616549543254137e-05,0.0030286502686929736
4,0.1375,-9.84615384615385,-0.0044434458097556,-0.0361347734565531,0.0364069507569728,-6.36618892713159e-07,-8.38756677694619e-05,8.38780837131351e-05,-1.07591128777496,8.6451475327227e-05,0.0001060023476767,1.0,0.0,0.0,0.0030286745538922045,0.0,0.0,1.0443827093200116e-05,1.0443827093200116e-05,1.0443827093200116e-05,1.7035174787323593e-06,0.0,0.0,0.0,1.9616696646594263e-05,1.9616696646594263e-05,0.0030286745538922045
4,0.1375,-9.98076923076923,-0.0044086974892599,-0.0355547629097275,0.0358270537320437,-6.64914637127367e-07,-8.34530947031453e-05,8.345574352318e-05,-1.09366494601196,9.35736842323971e-05,0.0001184952330354,1.0,0.0,0.0,0.00307865084241326,0.0,0.0,1.1674682234063316e-05,1.1674682234063316e-05,1.1674682234063316e-05,1.8438598767217131e-06,0.0,0.0,0.0,2.115277324355519e-05,2.115277324355519e-05,0.00307865084241326
4,0.1375,-10.1153846153846,-0.0043755172281196,-0.0349920778971901,0.0352645809074288,-6.95707456088712e-07,-8.30236094770953e-05,8.30265243128344e-05,-1.11143112898156,6.45908739217799e-05,0.0001295913018582,1.0,0.0,0.0,0.0031286623878735713,0.0,0.0,1.2767916740085904e-05,1.2767916740085904e-05,1.2767916740085904e-05,1.2727565640247305e-06,0.0,0.0,0.0,2.255644507738066e-05,2.255644507738066e-05,0.0031286623878735713
4,0.1375,-10.25,-0.0043437399585838,-0.0344516901919107,0.034724444328271,-7.2925200811369e-07,-8.25872048153542e-05,8.25904244310719e-05,-1.1291973119547,-2.77003595370863e-06,0.0001341679349385,1.0,0.0,0.0,0.00317867393334385,0.0,0.0,1.321882717374396e-05,1.321882717374396e-05,1.321882717374396e-05,5.458327513785728e-08,0.0,0.0,0.0,2.3322795148263623e-05,2.3322795148263623e-05,0.00317867393334385
4,0.1375,-10.3846153846154,-0.0043132140978095,-0.033928177877192,0.0342012436896661,-7.65668175972678e-07,-8.2143880717922e-05,8.21474490605514e-05,-1.14695097020235,-0.0001107821257431,0.0001270071284983,1.0,0.0,0.0,0.003228650221894883,0.0,0.0,1.2513312381397893e-05,1.2513312381397893e-05,1.2513312381397893e-05,2.1829504565442813e-06,0.0,0.0,0.0,2.293749463673977e-05,2.293749463673977e-05,0.003228650221894883
4,0.1375,-10.3846153846154,-0.0043132140978095,-0.033928177877192,0.0342012436896661,-7.65668175972678e-07,-8.2143880717922e-05,8.21474490605514e-05,-1.14695959715509,-0.0001165687910818,0.0001270071284981,1.0,0.0,0.0,0.0032286745066407896,0.0,0.0,1.2513312381378188e-05,1.2513312381378188e-05,1.2513312381378188e-05,2.2969761051608946e-06,0.0,0.0,0.0,2.2937651451210333e-05,2.2937651451210333e-05,0.0032286745066407896
4,0.1375,-10.5192307692308,-0.0042838157653321,-0.0334481676825952,0.0337213730271221,-8.04845853963343e-07,-8.16936299088411e-05,8.16975944843625e-05,-1.16471325534746,-0.0002866709455473,0.0001006334051923,1.0,0.0,0.0,0.003278650795036211,0.0,0.0,9.91485478070543e-06,9.91485478070543e-06,9.91485478070543e-06,5.64882166019852e-06,0.0,0.0,0.0,2.0664405816497008e-05,2.0664405816497008e-05,0.003278650795036211
4,0.1375,-10.6538461538461,-0.0042554473452734,-0.0329844598812897,0.0332578325476692,-8.46283512601076e-07,-8.12364669400267e-05,8.12408749133203e-05,-1.18247943823055,-0.0005243207295089,4.67840101458105e-05,1.0,0.0,0.0,0.003328662340252999,0.0,0.0,4.6093706733701255e-06,4.6093706733701255e-06,4.6093706733701255e-06,1.0331686345424481e-05,0.0,0.0,0.0,1.56893636487887e-05,1.56893636487887e-05,0.003328662340252999
4,0.1375,-10.7884615384615,-0.0042279609676955,-0.0325417678141179,0.0328152755041355,-8.88892429884436e-07,-8.07723845355213e-05,8.07772754758789e-05,-1.2002456211173,-0.0008294664670877,-4.35895272700524e-05,1.0,0.0,0.0,0.0033786738854800903,0.0,0.0,4.2946358817562644e-06,4.2946358817562644e-06,4.2946358817562644e-06,1.6344551892930656e-05,0.0,0.0,0.0,1.5710073106181394e-05,1.5710073106181394e-05,0.0033786738854800903
4,0.1375,-10.9230769230769,-0.0042012258380068,-0.0321150083407466,0.0323886408987496,-9.30817748212576e-07,-8.03013826953247e-05,8.03067773258359e-05,-1.21799927932064,-0.0012020564824049,-0.0001795455108308,1.0,0.0,0.0,0.0034286501739063924,0.0,0.0,1.768962963156459e-05,1.768962963156459e-05,1.768962963156459e-05,2.3686400034810903e-05,0.0,0.0,0.0,2.9445271646592925e-05,2.9445271646592925e-05,0.0034286501739063924
4,0.1375,-10.9230769230769,-0.0042012258380068,-0.0321150083407466,0.0323886408987496,-9.30817748212576e-07,-8.03013826953247e-05,8.03067773258359e-05,-1.21800790614135,-0.0011847460043307,-0.0001795455108308,1.0,0.0,0.0,0.0034286744582806357,0.0,0.0,1.768962963156459e-05,1.768962963156459e-05,1.768962963156459e-05,2.334529883494132e-05,0.0,0.0,0.0,2.9445438172430604e-05,2.9445438172430604e-05,0.0034286744582806357
4,0.1375,-11.0576923076923,-0.0041751099180303,-0.0317294225285915,0.0320029341908758,-9.69262487160449e-07,-7.98234614194371e-05,7.98293458744926e-05,-1.2357615642981,-0.0016313924061744,-0.0003689540977358,1.0,0.0,0.0,0.0034786507465757875,0.0,0.0,3.635101378917224e-05,3.635101378917224e-05,3.635101378917224e-05,3.214642049855314e-05,0.0,0.0,0.0,4.8452024805824525e-05,4.8452024805824525e-05,0.0034786507465757875
4,0.1375,-11.1923076923077,-0.0041495891131273,-0.0313593056013988,0.031632659350894,-1.00027648386458e-06,-7.9338627983816e-05,7.93449333190124e-05,-1.2535277471122,-0.002073694390725,-0.0006186832289169,1.0,0.0,0.0,0.0035286622915983693,0.0,0.0,6.0955448722491945e-05,6.0955448722491945e-05,6.0955448722491945e-05,4.086193586376819e-05,0.0,0.0,0.0,7.34069062906402e-05,7.34069062906402e-05,0.0035286622915983693
4,0.1375,-11.3269230769231,-0.0041244630075399,-0.0310091672711384,0.0312822577502009,-1.01861849088891e-06,-7.88468678365462e-05,7.88534473010772e-05,-1.27129392993005,-0.0024998278030517,-0.0009266603394682,1.0,0.0,0.0,0.0035786738366315085,0.0,0.0,9.12987360341196e-05,9.12987360341196e-05,9.12987360341196e-05,4.925885116709528e-05,0.0,0.0,0.0,0.00010410564246311048,0.00010410564246311048,0.0035786738366315085
4,0.1375,-11.4615384615385,-0.0041002219071761,-0.0306742040708302,0.030947029179988,-1.01781483863306e-06,-7.83481882535853e-05,7.83547991489033e-05,-1.28904758809806,-0.0028979684882234,-0.0012903468522183,1.0,0.0,0.0,0.003628650124958357,0.0,0.0,0.0001271307637065204,0.0001271307637065204,0.0001271307637065204,5.710417264503729e-05,0.0,0.0,0.0,0.0001402978654358807,0.0001402978654358807,0.003628650124958357
4,0.1375,-11.4615384615385,-0.0041002219071761,-0.0306742040708302,0.030947029179988,-1.01781483863306e-06,-7.83481882535853e-05,7.83547991489033e-05,-1.28905621482522,-0.002800893065159,-0.0012903468522183,1.0,0.0,0.0,0.003628674409069258,0.0,0.0,0.0001271307637065204,0.0001271307637065204,0.0001271307637065204,5.5191311362802336e-05,0.0,0.0,0.0,0.00014029804167355452,0.00014029804167355452,0.003628674409069258
4,0.1375,-11.5961538461539,-0.0040761859806157,-0.0303785648902805,0.0306508155999404,-9.9017722732242e-07,-7.78425892349333e-05,7.78488866313453e-05,-1.30680987296069,-0.0030810472423015,-0.0016905653644523,1.0,0.0,0.0,0.003678650697304507,0.0,0.0,0.00016656208794490273,0.00016656208794490273,0.00016656208794490273,6.071172076814449e-05,0.0,0.0,0.0,0.00018009455889768166,0.00018009455889768166,0.003678650697304507
4,0.1375,-11.7307692307692,-0.0040513876170139,-0.0300977410276113,0.0303691909109948,-9.27071084788622e-07,-7.73300780565478e-05,7.73356349494076e-05,-1.32457605573357,-0.0029224745014361,-0.0021005028883713,1.0,0.0,0.0,0.0037286622422110557,0.0,0.0,0.0002069509728390595,0.0002069509728390595,0.0002069509728390595,5.758706112882391e-05,0.0,0.0,0.0,0.00022085389495554988,0.00022085389495554988,0.0037286622422110557
4,0.1375,-11.8653846153846,-0.0040243457279378,-0.0298360910015286,0.0301062731800113,-8.19631168269552e-07,-7.68106401665136e-05,7.68150131031795e-05,-1.34234223851027,-0.0022813431329042,-0.0024559256410908,1.0,0.0,0.0,0.0037786737871283575,0.0,0.0,0.00024196881778069184,0.00024196881778069184,0.00024196881778069184,4.4953633089294335e-05,0.0,0.0,0.0,0.0002562471933702228,0.0002562471933702228,0.0037786737871283575
4,0.1375,-12.0,-0.0039931902771992,-0.0295890351672304,0.0298572699809865,-6.60094769955322e-07,-7.62842828407884e-05,7.62871387170781e-05,-1.3600958966572,-0.0011138214270475,-0.0026907838442445,1.0,0.0,0.0,0.0038286500753958665,0.0,0.0,0.0002651081021353916,0.0002651081021353916,0.0002651081021353916,2.194773729401544e-05,0.0,0.0,0.0,0.0002797666635352204,0.0002797666635352204,0.0038286500753958665
4,0.1375,-12.0,-0.0039931902771992,-0.0295890351672304,0.0298572699809865,-6.60094769955322e-07,-7.62842828407884e-05,7.62871387170781e-05,-1.3601042167122,-0.0009575114096776,-0.0026907838442445,1.0,0.0,0.0,0.003828673496229119,0.0,0.0,0.0002651081021353916,0.0002651081021353916,0.0002651081021353916,1.886766438973358e-05,0.0,0.0,0.0,0.0002797668428761189,0.0002797668428761189,0.003828673496229119
4,0.1375,-12.125,-0.0039483449902801,-0.0293837819288691,0.0296478678593522,-4.60738647234393e-07,-7.57893358240835e-05,7.57907362726921e-05,-1.37658975729236,-0.0001478161444163,-0.0027632801122708,1.0,0.0,0.0,0.0038750800520758787,0.0,0.0,0.00027225075986669195,0.00027225075986669195,0.00027225075986669195,2.912702006517285e-06,0.0,0.0,0.0,0.00028726700527668833,0.00028726700527668833,0.0038750800520758787
4,0.1375,-12.25,-0.0038977703155845,-0.0291834695043581,0.0294426137723004,-2.10702026492982e-07,-7.52884152461775e-05,7.52887100807606e-05,-1.39308692872183,0.0010225360798645,-0.0027128861408305,1.0,0.0,0.0,0.003921519348593496,0.0,0.0,0.0002672857196029861,0.0002672857196029861,0.0002672857196029861,2.0148968864792144e-05,0.0,0.0,0.0,0.0002826640336043793,0.0002826640336043793,0.003921519348593496
4,0.1375,-12.375,-0.0038423020816676,-0.0289895649276223,0.0292430873879557,8.93253471190292e-08,-7.47815283830278e-05,7.47815817318624e-05,-1.40958410015296,0.0025852530459505,-0.0024912472779385,1.0,0.0,0.0,0.003967958645115787,0.0,0.0,0.00024544886398694465,0.00024544886398694465,0.00024544886398694465,5.09421468407925e-05,0.0,0.0,0.0,0.00026119355979629374,0.00026119355979629374,0.003967958645115787
4,0.1375,-12.5,-0.0037765703975696,-0.0288005457784308,0.0290470983250184,4.35584581737203e-07,-7.4268682510592e-05,7.42699598477538e-05,-1.42606964073814,0.004572042536627,-0.0020487449600508,1.0,0.0,0.0,0.004014365200976678,0.0,0.0,0.0002018515494212859,0.0002018515494212859,0.0002018515494212859,9.009163053807369e-05,0.0,0.0,0.0,0.00021796667738809843,0.00021796667738809843,0.004014365200976678
4,0.1375,-12.5,-0.0037765703975696,-0.0288005457784308,0.0290470983250184,4.35584581737203e-07,-7.4268682510592e-05,7.42699598477538e-05,-1.42607765526355,0.0046645720013083,-0.0020487449600508,1.0,0.0,0.0,0.004014387761748599,0.0,0.0,0.0002018515494212859,0.0002018515494212859,0.0002018515494212859,9.191491417534784e-05,0.0,0.0,0.0,0.00021796685852296284,0.00021796685852296284,0.004014387761748599
4,0.1375,-12.625,-0.0031321421731655,-0.028622347042457,0.0287932121308438,8.19794820472453e-07,-7.37498630769551e-05,7.37544193077086e-05,-1.44256319652013,0.004997914402501,-0.0014413059615879,1.0,0.0,0.0,0.0040607943194994715,0.0,0.0,0.00014200393275375775,0.00014200393275375775,0.00014200393275375775,9.84833920953023e-05,0.0,0.0,0.0,0.00015849398325903694,0.00015849398325903694,0.0040607943194994715
4,0.1375,-12.75,-0.0024576911390777,-0.028447515774886,0.0285534831412472,1.2301567267059e-06,-7.32250846340321e-05,7.32354170141293e-05,-1.45906036926144,0.0049963617524129,-0.0008133470652756,1.0,0.0,0.0,0.004107233619709899,0.0,0.0,8.013460364488938e-05,8.013460364488938e-05,8.013460364488938e-05,9.845279728412731e-05,0.0,0.0,0.0,9.700397165176466e-05,9.700397165176466e-05,0.004107233619709899
4,0.1375,-12.875,-0.001756626632105,-0.0282770549539656,0.0283315649760865,1.65511823979614e-06,-7.26943326299079e-05,7.27131722103732e-05,-1.47555754200316,0.0046776778746928,-0.0002051335403349,1.0,0.0,0.0,0.004153672919921481,0.0,0.0,2.0210677152243835e-05,2.0210677152243835e-05,2.0210677152243835e-05,9.217316406987008e-05,0.0,0.0,0.0,3.7463675877932875e-05,3.7463675877932875e-05,0.004153672919921481
4,0.1375,-13.0,-0.0010339507086546,-0.0281099276597346,0.0281289368285302,2.08349933927821e-06,-7.21576216164977e-05,7.21876951207505e-05,-1.492043083261,0.0040596265929898,0.000343739573033,1.0,0.0,0.0,0.0042000794776759,0.0,0.0,3.386676563802352e-05,3.386676563802352e-05,3.386676563802352e-05,7.999452678058358e-05,0.0,0.0,0.0,5.1507433256817785e-05,5.1507433256817785e-05,0.0042000794776759
4,0.1375,-13.0,-0.0010339507086546,-0.0281099276597346,0.0281289368285302,2.08349933927821e-06,-7.21576216164977e-05,7.21876951207505e-05,-1.49204941223273,0.0040052721445893,0.0003437395730329,1.0,0.0,0.0,0.004200097293638842,0.0,0.0,3.386676563801367e-05,3.386676563801367e-05,3.386676563801367e-05,7.892347793443456e-05,0.0,0.0,0.0,5.1507582914046005e-05,5.1507582914046005e-05,0.004200097293638842
4,0.1375,-13.0725,-0.0010303516996475,-0.0280364202959867,0.0280553468636227,2.32833031077462e-06,-7.18435912858695e-05,7.18813100248398e-05,-1.50161102411422,-0.0006931357098801,0.000448050317451,1.0,0.0,0.0,0.0042270130913711545,0.0,0.0,4.414392838527878e-05,4.414392838527878e-05,4.414392838527878e-05,1.365816826659106e-05,0.0,0.0,0.0,6.20115680599019e-05,6.20115680599019e-05,0.0042270130913711545
4,0.1375,-13.145,-0.0010277703308721,-0.0279788013079212,0.0279976719475237,2.56887801697303e-06,-7.15275600668974e-05,7.15736752122574e-05,-1.51117938032956,-0.0028434288018315,0.0003050104093827,1.0,0.0,0.0,0.004253947874304705,0.0,0.0,3.0050994596219588e-05,3.0050994596219588e-05,3.0050994596219588e-05,5.6029473703214575e-05,0.0,0.0,0.0,4.8147067113521105e-05,4.8147067113521105e-05,0.004253947874304705
4,0.1375,-13.2175,-0.0010251637025014,-0.0279418685033172,0.0279606683767322,2.80714971268026e-06,-7.12095134076662e-05,7.12648222425763e-05,-1.52074773654726,-0.0025062110054876,9.57403599481254e-05,1.0,0.0,0.0,0.0042808826572449,0.0,0.0,9.432770000420915e-06,9.432770000420915e-06,9.432770000420915e-06,4.93846315181961e-05,0.0,0.0,0.0,2.7758726325521067e-05,2.7758726325521067e-05,0.0042808826572449
4,0.1375,-13.29,-0.0010226702982018,-0.0279207795721173,0.0279395022585154,3.04552509078349e-06,-7.08894658600911e-05,7.09548560213297e-05,-1.53030934843584,0.0002579138049288,1.36495971318241e-16,1.0,0.0,0.0,0.004307798454997171,0.0,0.0,1.3448195767455198e-17,1.3448195767455198e-17,1.3448195767455198e-17,5.08216514570234e-06,0.0,0.0,0.0,1.855712752888946e-05,1.855712752888946e-05,0.004307798454997171
4,2.3375,-1.154,-0.21036563294379,-0.234719449856065,0.315193463867155,-1.62981305038556e-05,-9.32326729525812e-05,9.4646502121334e-05,0.0814848401985986,0.0030218007988774,3.37728139456928e-05,3.0,0.0,0.0,0.0002293786345041931,0.0,0.0,3.3274492219304198e-06,3.3274492219304198e-06,3.3274492219304198e-06,5.954427566042756e-05,0.0,0.0,0.0,3.380063779897428e-06,3.380063779897428e-06,0.0002293786345041931
4,2.3375,-1.17967972976641,-0.210774243584073,-0.233847680797685,0.314818232592863,-1.60774816322373e-05,-9.32386028580368e-05,9.46145997114274e-05,0.0780980862221285,0.0030365605081508,0.0001114730209573,3.0,0.0,0.0,0.00021984497154761134,0.0,0.0,1.0982822380363319e-05,1.0982822380363319e-05,1.0982822380363319e-05,5.983511422197986e-05,0.0,0.0,0.0,1.1031154191878088e-05,1.1031154191878088e-05,0.00021984497154761134
4,2.3375,-1.20535945953282,-0.211175959243265,-0.232978410550099,0.314442722200346,-1.58569127961528e-05,-9.32442853809334e-05,9.45829711926293e-05,0.0747089426797525,0.0030811097786118,0.0001899886859095,3.0,0.0,0.0,0.00021030458199792094,0.0,0.0,1.8718538115352187e-05,1.8718538115352187e-05,1.8718538115352187e-05,6.07129530397425e-05,0.0,0.0,0.0,1.8762766132561506e-05,1.8762766132561506e-05,0.00021030458199792094
4,2.3375,-1.23103918929924,-0.211577146516259,-0.232112388501413,0.314071727195865,-1.56364767462946e-05,-9.3249705969356e-05,9.4551610607164e-05,0.0713197991373655,0.0031524663343591,0.0002699830699691,3.0,0.0,0.0,0.0002007641924481994,0.0,0.0,2.6599943894152154e-05,2.6599943894152154e-05,2.6599943894152154e-05,6.211902667211906e-05,0.0,0.0,0.0,2.664025015512153e-05,2.664025015512153e-05,0.0002007641924481994
4,2.3375,-1.25671891906565,-0.211974582544125,-0.231248849789391,0.313702493094448,-1.54162335093133e-05,-9.32548791752197e-05,9.45205413949714e-05,0.0679330451608627,0.0032476478994915,0.0003520965792386,3.0,0.0,0.0,0.00019123052949152565,0.0,0.0,3.469013540049597e-05,3.469013540049597e-05,3.469013540049597e-05,6.399456967751507e-05,0.0,0.0,0.0,3.472670451590558e-05,3.472670451590558e-05,0.00019123052949152565
4,2.3375,-1.25671891906565,-0.211974582544125,-0.231248849789391,0.313702493094448,-1.54162335093133e-05,-9.32548791752197e-05,9.45205413949714e-05,0.0679303806119628,0.0032217311924902,0.0003520965792374,3.0,0.0,0.0,0.0001912230288253068,0.0,0.0,3.469013540037775e-05,3.469013540037775e-05,3.469013540037775e-05,6.348388361691528e-05,0.0,0.0,0.0,3.472670164713087e-05,3.472670164713087e-05,0.0001912230288253068
