x,y,Ux,Uy,N,Q,M,PUx,PUy,PUtot,pile_number
0.1375,-10.3846153846154,-0.00667370370985743,-0.0585037418682043,-49.738151142216,-1.88612880713432,0.336057924107439,5.47373844028698e-08,-4.13240422858507e-06,4.13276673545448e-06,1.0
0.1375,-10.3846153846154,-0.00667370370985743,-0.0585037418682043,-49.7381705665432,-1.88150975621531,0.336057924107439,5.47373844028698e-08,-4.13240422858507e-06,4.13276673545448e-06,1.0
0.1375,-10.5192307692308,-0.00661589858493253,-0.0580743556118264,-49.7781163016795,-1.81662745176634,0.0872016681351079,5.75365959321061e-08,-4.12231884183711e-06,4.12272035113185e-06,1.0
0.1375,-10.6538461538461,-0.00655944891346928,-0.0576586660049827,-49.8180902213175,-1.75137502267544,-0.15301745315085,5.72303839874167e-08,-4.1122339098365e-06,4.11263213113701e-06,1.0
0.1375,-10.7884615384615,-0.00650323801313522,-0.0572607088641761,-49.8580641409555,-1.68535772756594,-0.384397047094455,5.50394432252688e-08,-4.10214852308854e-06,4.10251774472556e-06,1.0
0.1375,-10.9230769230769,-0.00644618867033052,-0.0568762524417193,-49.8980098760918,-1.6181808250612,-0.606715634271346,5.17800060606532e-08,-4.09206359108794e-06,4.09239118395775e-06,1.0
0.1375,-10.9230769230769,-0.00644618867033052,-0.0568762524417193,-49.8980293004199,-1.61261468649024,-0.606715634271347,5.17800060606532e-08,-4.09206359108794e-06,4.09239118395775e-06,1.0
0.1375,-11.0576923076923,-0.00638727088958185,-0.0565268894329919,-49.9379750355564,-1.53532945882648,-0.818804384706487,4.7933493618757e-08,-4.08197865908733e-06,4.08226008395532e-06,1.0
0.1375,-11.1923076923077,-0.00632548955604537,-0.0561907804619135,-49.9779489551949,-1.43317817196421,-1.01896856919665,4.37016360876896e-08,-4.07189327233937e-06,4.07212777971411e-06,1.0
0.1375,-11.3269230769231,-0.00625982450435089,-0.0558718523140316,-50.0179228748335,-1.30413692377853,-1.20354326916126,3.90645880088414e-08,-4.06180834033876e-06,4.0619961885361e-06,1.0
0.1375,-11.4615384615385,-0.0061893320837831,-0.0555660213076982,-50.0578686099701,-1.14618181214459,-1.36877543543406,3.38216352702148e-08,-4.0517229535908e-06,4.05186411367248e-06,1.0
0.1375,-11.4615384615385,-0.0061893320837831,-0.0555660213076982,-50.057888034299,-1.13120737654439,-1.36877543543406,3.38216352702148e-08,-4.0517229535908e-06,4.05186411367248e-06,1.0
0.1375,-11.5961538461539,-0.00611354143995697,-0.0552942958995099,-50.0978337694358,-0.921549965983583,-1.50798466987603,2.76256351128268e-08,-4.04163802159019e-06,4.04173243464716e-06,1.0
0.1375,-11.7307692307692,-0.00603113149568419,-0.0550354747672044,-50.1378076890748,-0.610147502311307,-1.6123516330266,2.00498604385757e-08,-4.03155263484223e-06,4.0316024908722e-06,1.0
0.1375,-11.8653846153846,-0.00593988346687062,-0.0547934031598083,-50.1777816087139,-0.190937592914733,-1.66745820457794,1.06547481948382e-08,-4.02146770284162e-06,4.02148181752166e-06,1.0
0.1375,-12.0,-0.00583756780580854,-0.0545641168687288,-50.2177273438507,0.342142154818964,-1.65862143902752,-9.49898604218902e-10,-4.01138277084101e-06,4.01138288330938e-06,1.0
0.1375,-12.0,-0.00583756780580854,-0.0545641168687288,-50.2177460744537,0.356774096514049,-1.65862143902752,-9.49898604218902e-10,-4.01138277084101e-06,4.01138288330938e-06,1.0
0.1375,-12.125,-0.00572089689699297,-0.0543724484678697,-50.2548385427948,0.672265655042511,-1.59481033371731,-1.39252618325258e-08,-4.00201770389685e-06,4.00204193071749e-06,1.0
0.1375,-12.25,-0.00559303924622412,-0.0541851380394488,-50.2919571824591,1.0340449091739,-1.48860937754275,-2.90708843664333e-08,-3.99265309170005e-06,3.99275892422518e-06,1.0
0.1375,-12.375,-0.00545483295593305,-0.0540034921834604,-50.3290758221233,1.44193248323015,-1.33431921595771,-4.63744207479522e-08,-3.98328847950324e-06,3.9835584215426e-06,1.0
0.1375,-12.5,-0.00529947834795283,-0.0538261743651218,-50.3661682904644,1.89574900153323,-1.12623158956124,-6.57106014045894e-08,-3.97392341255909e-06,3.97446665252361e-06,1.0
0.1375,-12.5,-0.00529947834795283,-0.0538261743651218,-50.3661863273401,1.89671306972822,-1.12623158956124,-6.57106014045894e-08,-3.97392341255909e-06,3.97446665252361e-06,1.0
0.1375,-12.625,-0.00457998075266977,-0.0536584716682194,-50.4032787956809,1.96464985588511,-0.884218056103511,-8.6764138984563e-08,-3.96455880036228e-06,3.96550810077899e-06,1.0
0.1375,-12.75,-0.00382217977251076,-0.0534937694682712,-50.4403974353444,1.96482648610937,-0.637912049427912,-1.09080431798247e-07,-3.95519418816548e-06,3.95669806868041e-06,1.0
0.1375,-12.875,-0.00303166286027546,-0.0533329694183863,-50.477516075008,1.89999123829503,-0.395605283534288,-1.32241424921631e-07,-3.94582957596867e-06,3.94804493858092e-06,1.0
0.1375,-13.0,-0.00221457439206465,-0.0531751514949671,-50.5146085433486,1.77289239033613,-0.16548608897244,-1.55828658421342e-07,-3.93646450902452e-06,3.9395476138251e-06,1.0
0.1375,-13.0,-0.00221457439206465,-0.0531751514949671,-50.5146227924829,1.54833967706453,-0.165486088972439,-1.55828658421342e-07,-3.93646450902452e-06,3.9395476138251e-06,1.0
0.1375,-13.0725,-0.0021505453657828,-0.0531046366920627,-50.5361364241224,0.877876500153955,-0.0801136835211558,-1.69453358012106e-07,-3.93103300666553e-06,3.93468358829975e-06,1.0
0.1375,-13.145,-0.00208821502889488,-0.0530483941153472,-50.5576652351309,0.483139883743256,-0.0309424586973011,-1.82969159823188e-07,-3.92560150430654e-06,3.92986321442111e-06,1.0
0.1375,-13.2175,-0.00202597167080086,-0.0530107448007663,-50.5791940461394,0.219673438018391,-0.00687155432851885,-1.96449946088251e-07,-3.92017000194755e-06,3.9250892251626e-06,1.0
0.1375,-13.29,-0.001963748091648,-0.0529873436027426,-50.6007076777789,-0.0569792268346835,-6.10947924195582e-17,-2.09953526564277e-07,-3.91473849958857e-06,3.92036452431119e-06,1.0
1.2375,-1.104,-0.261383647105889,-0.19199697847798,-19.140960210791,5.97244013939898,-16.1520965438899,-9.8664102551993e-05,8.00800989964045e-07,9.8667352323936e-05,2.0
1.2375,-1.216,-0.264675649359091,-0.189693821493186,-19.1741950624264,5.55851724112228,-15.5060515019496,-9.82846977422014e-05,7.98503720034205e-07,9.82879413685463e-05,2.0
1.2375,-1.328,-0.267675220031041,-0.187413001783126,-19.2074533635692,5.11750190617745,-14.9081518174775,-9.78613970801234e-05,7.96206450104364e-07,9.7864636019273e-05,2.0
1.2375,-1.44,-0.270406379692264,-0.185161006953415,-19.2407116647119,4.67042165101863,-14.3596924526975,-9.73965288721956e-05,7.93909180174524e-07,9.73997645178817e-05,2.0
1.2375,-1.552,-0.272892431504029,-0.182930886794421,-19.2739465163472,4.23830399209997,-13.8612668383984,-9.68920940067619e-05,7.91611910244683e-07,9.68953277017609e-05,2.0
1.2375,-1.552,-0.272892431504029,-0.182930886794421,-19.2739626773945,4.30734428250144,-13.8612668383984,-9.68920940067619e-05,7.91611910244683e-07,9.68953277017609e-05,2.0
1.2375,-1.664,-0.27512246298813,-0.180757331697647,-19.30719752903,3.924902002747,-13.4022683928351,-9.63496204349212e-05,7.89314640314842e-07,9.63528534894261e-05,2.0
1.2375,-1.776,-0.277118798565255,-0.178605022410459,-19.340455830173,3.76484895901791,-12.9739052214448,-9.57701704464853e-05,7.87017370385001e-07,9.57734041563216e-05,2.0
1.2375,-1.888,-0.278882108476623,-0.176480131900073,-19.373714131316,3.84479375150849,-12.5497922276695,-9.51543916016817e-05,7.84720100455161e-07,9.51576272650924e-05,2.0
1.2375,-2.0,-0.280393960920159,-0.174376050718247,-19.4069489829515,4.18234498041309,-12.1029446888392,-9.4502538559027e-05,7.8242283052532e-07,9.45057774931571e-05,2.0
1.2375,-2.0,-0.280393960920159,-0.174376050718247,-19.4069642782262,4.19932401096293,-12.1029446888392,-9.4502538559027e-05,7.8242283052532e-07,9.45057774931571e-05,2.0
1.2375,-2.1,-0.280056822040403,-0.172531452867494,-19.4366382528995,4.3428723898012,-11.6758732577718,-9.38899102038704e-05,7.80371692599146e-07,9.3893153201229e-05,2.0
1.2375,-2.2,-0.279178351926962,-0.170694384724543,-19.4663331646315,4.4803971424733,-11.2345741688126,-9.32480688788928e-05,7.78320554672973e-07,9.32513170551954e-05,2.0
1.2375,-2.3,-0.277773017826393,-0.168867045001509,-19.4960280763636,4.61329142916955,-10.7797410037296,-9.25767235457897e-05,7.762694167468e-07,9.257997805509e-05,2.0
1.2375,-2.4,-0.275830815286332,-0.167047095878105,-19.5257020510367,4.74294841008031,-10.3120204584724,-9.18755104066804e-05,7.74218278820626e-07,9.18787724473466e-05,2.0
1.2375,-2.4,-0.275830815286332,-0.167047095878105,-19.5257186449641,4.74501869812424,-10.3120204584724,-9.18755104066804e-05,7.74218278820626e-07,9.18787724473466e-05,2.0
1.2375,-2.53,-0.272505335502457,-0.164709775838388,-19.5642948120393,4.91514465567588,-9.68430702906188,-9.09185037016869e-05,7.71551810885285e-07,9.0921777410863e-05,2.0
1.2375,-2.66,-0.268276318679648,-0.162384572746191,-19.602898197291,5.0897088715358,-9.03388183245668,-8.99090227903798e-05,7.68885342949943e-07,8.99123104129331e-05,2.0
1.2375,-2.79,-0.263156541045793,-0.160074976899986,-19.6415015825427,5.26860388943554,-8.36048932414205,-8.88456925167702e-05,7.66218818171183e-07,8.88489964493792e-05,2.0
1.2375,-2.92,-0.25715172449353,-0.157777200666583,-19.6800777496178,5.45172225310668,-7.66387070033931,-8.77269994816743e-05,7.63552350235841e-07,8.77303222965084e-05,2.0
