x,y,Ux,Uy,N,Q,M,pile_number
0.1375,-13.0725,-0.00212270508783095,-0.0489550065358358,-48.8697627832851,0.756031656731509,-0.0652542223225282,1.0
0.1375,-13.145,-0.00205392921894472,-0.0488973580714713,-48.8878529642026,0.390734020866714,-0.023939324360922,1.0
0.1375,-13.2175,-0.00198523020724934,-0.0488585552125497,-48.9059431451208,0.168656571775888,-0.00512540314982313,1.0
0.1375,-13.29,-0.00191659662506542,-0.0488341925612782,-48.9240205714224,-0.0508924570175807,-5.95769093780785e-17,1.0
1.2375,-1.104,-0.267553467198264,-0.19190798650445,-19.4455109165682,5.4608668512643,-14.8126784471749,2.0
1.2375,-1.216,-0.270852480413543,-0.189469513698887,-19.4734374238511,5.0641301754721,-14.2229521242158,2.0
1.2375,-1.328,-0.273845653648564,-0.18705592381551,-19.5013836352393,4.6384442834937,-13.6795351268464,2.0
1.2375,-1.44,-0.276557655601725,-0.184674423880927,-19.5293298466275,4.20327056406274,-13.1840545022068,2.0
1.2375,-1.552,-0.279012206813476,-0.182317261363943,-19.5572563539102,3.77807040591286,-12.7374887289101,2.0
1.2375,-1.552,-0.279012206813476,-0.182317261363943,-19.557269933699,3.84946343841743,-12.7374887289101,2.0
1.2375,-1.664,-0.281198746662077,-0.18002297649245,-19.5851964409826,3.47051347675479,-12.3295099813047,2.0
1.2375,-1.776,-0.283139912195099,-0.17775228860675,-19.613142652372,3.31097661425904,-11.9520397821887,2.0
1.2375,-1.888,-0.284836789297447,-0.175512035080825,-19.6410888637613,3.39136169802167,-11.5787275492448,2.0
1.2375,-2.0,-0.286272552173805,-0.173294865411228,-19.6690153710447,3.73217757513415,-11.1825240525886,2.0
1.2375,-2.0,-0.286272552173805,-0.173294865411228,-19.6690282233377,3.75446484490981,-11.1825240525886,2.0
1.2375,-2.1,-0.285855877731127,-0.171352984732066,-19.6939626048359,3.89876660335088,-10.7998822074675,2.0
1.2375,-2.2,-0.284890692030954,-0.169419443412065,-19.7189145792812,4.03630558069223,-10.4030008195142,2.0
1.2375,-2.3,-0.28339101172892,-0.167496670506731,-19.7438665537265,4.16873614909431,-9.99260471528932,2.0
1.2375,-2.4,-0.281346550769166,-0.165582073779231,-19.7688009352246,4.2977126807176,-9.56936388143222,2.0
1.2375,-2.4,-0.281346550769166,-0.165582073779231,-19.7688148787405,4.2994986168225,-9.56936388143222,2.0
1.2375,-2.53,-0.27787712177824,-0.16312472681039,-19.8012295746882,4.46647170592491,-8.99973151535467,2.0
1.2375,-2.66,-0.273492293920885,-0.160680760146831,-19.8336671414672,4.63585913136019,-8.40797220576779,2.0
1.2375,-2.79,-0.268205586021618,-0.158254014747782,-19.8661047082462,4.80809847742651,-7.79400606425533,2.0
1.2375,-2.92,-0.2620234792021,-0.155840301354226,-19.8985194041938,4.98362732842205,-7.15772859886046,2.0
1.2375,-2.92,-0.2620234792021,-0.155840301354226,-19.8985351664292,4.98350162196871,-7.15772859886046,2.0
1.2375,-3.05,-0.25495483721739,-0.153460157086423,-19.930949862377,5.16475814610131,-6.49826333326635,2.0
1.2375,-3.18,-0.246999749772656,-0.151092565149373,-19.9633874291561,5.34728646773702,-5.81482650845038,2.0
1.2375,-3.31,-0.238165603118507,-0.148741121978564,-19.9958249959351,5.53087023303134,-5.10760183180802,2.0
1.2375,-3.44,-0.228451995482052,-0.14640189370629,-20.0282396918827,5.71529308813977,-4.37677379718809,2.0
